,id,name,categories,location.lat,location.lng
151,4ffb4050830284672fd396dd,Sunrise Health Foods,Food & Drink Shop,43.72947584971316,-79.40289258956909
152,4c76b9cf411c9c742bfe12e2,Ararat International Fine Foods,Middle Eastern Restaurant,43.730415929297074,-79.41898297801043
153,582115a370fc420f1a12762a,The Original San Francesco Foods,Sandwich Place,43.7287,-79.40308
154,4c674ced7abde21e94536668,Ding Ho Chinese Food,Chinese Restaurant,43.75350728078251,-79.25354224810086
155,4bd607236798ef3be870648d,Top Food Supermarket,Grocery Store,43.75239565783231,-79.25994551019312
156,4c86c620d92ea093cfde7072,Philly's Island Food,Caribbean Restaurant,43.752388,-79.265525
157,5bdc776658002c002c52eef0,My Little Chickpea Gourmet Foods,Industrial Estate,43.753387,-79.268974
158,511732bbe4b066680f965200,Jatujak,Thai Restaurant,43.688420506662354,-79.2700732547006
159,4b5336b0f964a5208f9227e3,Carload Food Market,Grocery Store,43.65014972066626,-79.480453552114
160,5c602f6546e1b6002cd66c2e,Flame Food+Design,Restaurant,43.65123413474433,-79.47518549859524
161,5c6b9a1d180b91002ca9f0a2,Flame Food+Design,Turkish Restaurant,43.651239956920556,-79.47518482804298
162,5e111a51d10c3d00089f0814,Salsa - Venezuelan Street Food,Venezuelan Restaurant,43.657468,-79.488555
163,4b5f5a2ef964a520aeb529e3,Global Pet Food,Pet Store,43.65248625779149,-79.47046408794637
164,4bf2e6756991c9b662a329e9,Foods For Life,Miscellaneous Shop,43.65152455426455,-79.47465367917655
165,4b705534f964a52067132de3,Peach Tree Health Foods,Miscellaneous Shop,43.651013,-79.476935
166,4be48975d4f7c9b6674a2420,Alfredo's Fine Foods,Grocery Store,43.65860455790818,-79.48807954788208
167,4c5f4461cd522d7f0aaecb3f,Second Nature Natural Foods,Food & Drink Shop,43.6515012825396,-79.47453582197366
168,4c17e82f6a21c9b6e73ac897,Lucky Dollar Food Centre,Flower Shop,43.68184691967771,-79.4260673316638
169,514e1bc8e4b08735d215daea,ossington pet food,Pet Store,43.67390830680199,-79.43124422636406
